car_full_id,X,Y
1244_2016_MINI_Countryman,-10.04162,-4.3344445
1245_2017_MINI_Countryman,-10.04162,-4.3344445
1246_2018_MINI_Countryman,-10.04162,-4.3344455
1247_2020_MINI_Countryman,-10.046322,-4.316256
1248_2012_MINI_Coupe,-19.983965,-5.9271593
1249_2010_MINI_Hatch,-19.853594,-5.9759517
1250_2011_MINI_Hatch,-19.853598,-5.975953
1251_2012_MINI_Hatch,-19.853598,-5.975951
1252_2013_MINI_Hatch,-19.295927,-6.2547665
1253_2014_MINI_Hatch,-17.677742,-5.902145
1254_2014_MINI_Hatch,-19.295923,-6.2547655
1255_2015_MINI_Hatch,-19.295933,-6.2547765
1256_2016_MINI_Hatch,-19.295937,-6.2547774
1257_2017_MINI_Hatch,-19.295935,-6.2547755
1258_2018_MINI_Hatch,-19.353876,-6.155589
1259_2019_MINI_Hatch,-17.49261,-5.953215
1260_2019_MINI_Hatch,-19.353874,-6.15559
1261_2020_MINI_Hatch,-19.353874,-6.155589
1262_2010_Mitsubishi_ASX,-12.152682,3.5286837
1263_2011_Mitsubishi_ASX,-12.152682,3.5286837
1264_2012_Mitsubishi_ASX,-12.14603,3.5857146
1265_2013_Mitsubishi_ASX,-12.146029,3.5857146
1266_2014_Mitsubishi_ASX,-12.1460285,3.585715
1267_2017_Mitsubishi_ASX,-12.116313,3.389276
1268_2018_Mitsubishi_ASX,-12.116336,3.3893335
1269_2019_Mitsubishi_ASX,-12.116336,3.3893328
1270_2018_Mitsubishi_Eclipse Cross,-7.6852503,2.6807969
1271_2019_Mitsubishi_Eclipse Cross,-7.685249,2.6807992
1272_2010_Mitsubishi_L200,15.556883,11.367035
1273_2012_Mitsubishi_L200,15.556883,11.367034
1274_2013_Mitsubishi_L200,15.819962,11.994244
1275_2014_Mitsubishi_L200,15.819958,11.994256
1276_2015_Mitsubishi_L200,15.71404,11.827853
1277_2017_Mitsubishi_L200,15.714045,11.827865
1278_2019_Mitsubishi_L200,15.71093,11.982233
1279_2010_Mitsubishi_Lancer,0.81544447,-4.2832007
1280_2011_Mitsubishi_Lancer,0.8320845,-4.2468414
1281_2012_Mitsubishi_Lancer,0.832506,-4.246836
1282_2014_Mitsubishi_Lancer,0.8320689,-4.2468624
1283_2015_Mitsubishi_Lancer,3.799029,-5.693302
1284_2010_Mitsubishi_Outlander,-3.3674712,7.4420314
1285_2011_Mitsubishi_Outlander,-3.3674712,7.4420333
1286_2012_Mitsubishi_Outlander,-3.6152184,7.467459
1287_2013_Mitsubishi_Outlander,-3.6152189,7.4674597
1288_2014_Mitsubishi_Outlander,-3.569008,7.4881663
1289_2015_Mitsubishi_Outlander,-2.7963748,7.358037
1290_2016_Mitsubishi_Outlander,-2.7964168,7.3584766
1291_2017_Mitsubishi_Outlander,-2.796401,7.358239
1292_2018_Mitsubishi_Outlander,-2.7453547,7.4543953
1293_2019_Mitsubishi_Outlander,-2.7453551,7.4543953
1294_2020_Mitsubishi_Outlander,-2.745319,7.4544544
1295_2010_Mitsubishi_Pajero,0.5392045,17.43753
1296_2011_Mitsubishi_Pajero,0.53920585,17.437521
1297_2012_Mitsubishi_Pajero,0.53923124,17.437475
1298_2013_Mitsubishi_Pajero,0.53921163,17.4375
1299_2014_Mitsubishi_Pajero,0.5110411,17.352177
1300_2015_Mitsubishi_Pajero,0.5110403,17.352179
1301_2017_Mitsubishi_Pajero,0.5110406,17.352179
1302_2018_Mitsubishi_Pajero,0.51104033,17.352177
1303_2010_Mitsubishi_Pajero Sport,-3.080207,13.781092
1304_2011_Mitsubishi_Pajero Sport,-3.080207,13.781091
1305_2012_Mitsubishi_Pajero Sport,-3.0802073,13.781091
1306_2013_Mitsubishi_Pajero Sport,-3.0802035,13.781126
1307_2014_Mitsubishi_Pajero Sport,-3.0801265,13.780659
1308_2015_Mitsubishi_Pajero Sport,-1.8873547,15.798565
1309_2016_Mitsubishi_Pajero Sport,-1.8874451,15.798652
1310_2017_Mitsubishi_Pajero Sport,-1.8874406,15.798655
1311_2018_Mitsubishi_Pajero Sport,-1.887438,15.798656
1312_2019_Mitsubishi_Pajero Sport,-1.4756775,16.02098
1313_2020_Mitsubishi_Pajero Sport,-1.4756761,16.020983
1314_2017_Nissan_AD,-3.957649,-13.147495
1315_2013_Nissan_Almera,3.3616295,-3.1481764
1316_2014_Nissan_Almera,3.361632,-3.1481752
1317_2015_Nissan_Almera,3.3616476,-3.1482613
1318_2016_Nissan_Almera,3.3616333,-3.148206
1319_2017_Nissan_Almera,3.3616302,-3.1481752
1320_2018_Nissan_Almera,3.3616343,-3.1482053
1321_2010_Nissan_Almera Classic,-2.0562966,-8.551336
1322_2011_Nissan_Almera Classic,-2.0562453,-8.551361
1323_2012_Nissan_Almera Classic,-2.0562863,-8.5513115
1324_2017_Nissan_Dayz,-23.968914,-2.1199658
1325_2015_Nissan_Dayz Roox,-24.215874,-1.8690758
1326_2016_Nissan_Dayz Roox,-24.216011,-1.8700348
1327_2011_Nissan_Juke,-16.93755,1.8032324
1328_2012_Nissan_Juke,-16.937548,1.8032323
1329_2013_Nissan_Juke,-16.937548,1.8032341
1330_2014_Nissan_Juke,-16.91992,1.8971137
1331_2015_Nissan_Juke,-16.919922,1.8971121
1332_2017_Nissan_Juke,-16.919825,1.8970227
1333_2018_Nissan_Juke,-16.919825,1.8970262
1334_2013_Nissan_Juke Nismo,-16.175543,2.2584457
1335_2011_Nissan_Leaf,-5.5547075,-3.8199935
1336_2012_Nissan_Leaf,-5.5547085,-3.8199909
1337_2013_Nissan_Leaf,-5.5547075,-3.8199944
1338_2014_Nissan_Leaf,-5.554946,-3.819805
1339_2016_Nissan_Leaf,-5.5548935,-3.8198268
1340_2017_Nissan_Leaf,-4.8125544,-3.251867
1341_2018_Nissan_Leaf,-4.812556,-3.2518663
1342_2010_Nissan_Murano,4.706488,3.7233284
1343_2011_Nissan_Murano,6.115539,4.4706354
1344_2012_Nissan_Murano,6.11554,4.4706364
1345_2013_Nissan_Murano,6.11554,4.4706364
1346_2014_Nissan_Murano,6.867246,4.224176
1347_2015_Nissan_Murano,6.86725,4.2238765
1348_2017_Nissan_Murano,6.8672466,4.224077
1349_2018_Nissan_Murano,6.8672585,4.224154
1350_2019_Nissan_Murano,6.8672457,4.224176
1351_2010_Nissan_Note,-14.492239,-3.0056667
1352_2011_Nissan_Note,-14.492237,-3.005667
1353_2012_Nissan_Note,-14.516442,-3.1925824
1354_2013_Nissan_Note,-14.516446,-3.1925616
1355_2016_Nissan_Note,-14.171396,-3.009303
1356_2017_Nissan_Note,-14.171398,-3.0093014
1357_2011_Nissan_NP300,3.306185,-2.4580848
1358_2012_Nissan_NP300,3.3061852,-2.458084
1359_2010_Nissan_Pathfinder,-1.830491,15.794728
1360_2011_Nissan_Pathfinder,-1.8304719,15.794767
1361_2012_Nissan_Pathfinder,10.005516,9.985967
1362_2013_Nissan_Pathfinder,10.005513,9.985967
1363_2014_Nissan_Pathfinder,10.00568,9.98566
1364_2015_Nissan_Pathfinder,10.005499,9.986013
1365_2016_Nissan_Pathfinder,10.297127,10.573205
1366_2017_Nissan_Pathfinder,10.297127,10.573204
1367_2010_Nissan_Patrol,8.97108,15.082079
1368_2011_Nissan_Patrol,8.971072,15.082079
1369_2010_Nissan_Qashqai,-11.502686,2.604828
1370_2011_Nissan_Qashqai,-11.502687,2.6048265
1371_2012_Nissan_Qashqai,-11.502686,2.604828
1372_2013_Nissan_Qashqai,-10.075421,0.028630506
1373_2014_Nissan_Qashqai,-10.07542,0.028631967
1374_2015_Nissan_Qashqai,-10.075419,0.028632179
1375_2016_Nissan_Qashqai,-10.075262,0.028631888
1376_2017_Nissan_Qashqai,-9.745423,0.32557386
1377_2018_Nissan_Qashqai,-9.745423,0.32557592
1378_2019_Nissan_Qashqai,-9.745423,0.32557538
1379_2020_Nissan_Qashqai,-9.745426,0.32557592
1380_2014_Nissan_Sentra,3.3881912,-5.5419726
1381_2015_Nissan_Sentra,4.089664,-5.41748
1382_2010_Nissan_Serena,-4.3512855,14.77547
1383_2015_Nissan_Serena,-4.351285,14.775469
1384_2010_Nissan_Teana,12.422986,-6.9994
1385_2011_Nissan_Teana,12.73937,-9.657778
1386_2012_Nissan_Teana,12.739391,-9.657749
1387_2013_Nissan_Teana,12.739395,-9.657754
1388_2014_Nissan_Teana,13.751496,-9.073271
1389_2015_Nissan_Teana,13.751493,-9.073271
1390_2014_Nissan_Terrano,-12.119004,6.1397667
1391_2015_Nissan_Terrano,-12.119005,6.139766
1392_2016_Nissan_Terrano,-12.119001,6.1399307
1393_2017_Nissan_Terrano,-12.119017,6.1399207
1394_2018_Nissan_Terrano,-12.119002,6.1399317
1395_2019_Nissan_Terrano,-12.118992,6.1397767
1396_2020_Nissan_Terrano,-12.11899,6.1399655
1397_2010_Nissan_Tiida,-7.488667,-10.924835
1398_2010_Nissan_Tiida,-4.938842,-5.2170143
1399_2011_Nissan_Tiida,-7.488669,-10.924848
1400_2011_Nissan_Tiida,-4.938831,-5.2170253
1401_2012_Nissan_Tiida,-7.4886684,-10.924841
1402_2013_Nissan_Tiida,-7.488665,-10.924845
1403_2012_Nissan_Vanette,-11.829023,9.317278
1404_2010_Nissan_X-Trail,-4.0830407,7.8808575
1405_2011_Nissan_X-Trail,-4.0847898,7.8801584
1406_2012_Nissan_X-Trail,-4.0830245,7.880861
1407_2013_Nissan_X-Trail,-3.8075097,7.709078
1408_2014_Nissan_X-Trail,-3.8074136,7.7100053
1409_2015_Nissan_X-Trail,-3.8074155,7.7100053
1410_2016_Nissan_X-Trail,-3.8073657,7.7100806
1411_2017_Nissan_X-Trail,-2.6952837,7.470479
1412_2018_Nissan_X-Trail,-2.695275,7.470479
1413_2019_Nissan_X-Trail,-2.6952841,7.4704804
1414_2020_Nissan_X-Trail,-2.695284,7.470479
1415_2013_Peugeot_107,-23.119516,-2.8344328
1416_2020_Peugeot_2008,-10.691134,-9.885334
1417_2010_Peugeot_207,-15.654665,-3.7783446
1418_2013_Peugeot_208,-17.474129,-5.2290235
1419_2013_Peugeot_208,-17.474373,-5.2292595
1420_2014_Peugeot_208 GTi,-18.275545,-6.188861
1421_2010_Peugeot_3008,-9.168144,1.1075226
1422_2011_Peugeot_3008,-9.168089,1.1077976
1423_2012_Peugeot_3008,-9.168083,1.1077918
1424_2013_Peugeot_3008,-9.056136,1.1490691
1425_2014_Peugeot_3008,-9.056137,1.1490699
1426_2015_Peugeot_3008,-9.056137,1.1490737
1427_2016_Peugeot_3008,-6.092029,0.6431197
1428_2017_Peugeot_3008,-6.0915294,0.6435438
1429_2013_Peugeot_301,-3.0590446,-10.903436
1430_2010_Peugeot_308,-11.651751,-11.576124
1431_2010_Peugeot_308,-4.6003227,-2.6073062
1432_2011_Peugeot_308,-11.81552,-11.599826
1433_2011_Peugeot_308,-4.3249,-2.9003544
1434_2012_Peugeot_308,-11.815563,-11.599784
1435_2013_Peugeot_308,-12.494722,-12.706216
1436_2014_Peugeot_308,-12.494769,-12.706302
1437_2016_Peugeot_308,-12.494769,-12.706299
1438_2011_Peugeot_4007,-3.7896879,7.497294
1439_2012_Peugeot_4007,-3.7896876,7.497294
1440_2012_Peugeot_4008,-11.309768,3.137288
1441_2012_Peugeot_408,5.811122,-4.4924855
1442_2013_Peugeot_408,5.8112335,-4.492528
1443_2014_Peugeot_408,5.811228,-4.4925265
1444_2015_Peugeot_408,5.811241,-4.492525
1445_2019_Peugeot_408,5.78474,-4.4941835
1446_2011_Peugeot_508,11.7801895,-9.030539
1447_2012_Peugeot_508,10.174485,-13.149047
1448_2016_Peugeot_508,10.299689,-12.6527
1449_2013_Peugeot_Expert,-0.77956843,18.5447
1450_2016_Peugeot_Expert,0.9319644,18.992937
1451_2010_Peugeot_Partner,-11.428369,9.448841
1452_2011_Peugeot_Partner,-11.428387,9.448839
1453_2011_Peugeot_RCZ,-11.646056,-15.467337
1454_2012_Peugeot_RCZ,-11.646054,-15.467333
1455_2017_Peugeot_Traveller,15.07925,14.432716
1456_2018_Peugeot_Traveller,15.079265,14.432691
1457_2019_Peugeot_Traveller,15.079062,14.432747
1458_2020_Peugeot_Traveller,15.079271,14.432692
1459_2013_Porsche_911,-0.23733385,-17.221504
1460_2014_Porsche_911,-0.23731287,-17.2215
1461_2019_Porsche_911,-0.06001322,-17.168652
1462_2020_Porsche_911,-0.05999148,-17.168648
1463_2015_Porsche_911 GT3,0.1356707,-17.108871
1464_2010_Porsche_Cayenne,6.4255013,5.107342
1465_2011_Porsche_Cayenne,6.4254923,5.107356
1466_2012_Porsche_Cayenne,6.4259906,5.10669
1467_2013_Porsche_Cayenne,6.425998,5.106684
1468_2014_Porsche_Cayenne,6.521595,4.9087462
1469_2015_Porsche_Cayenne,6.521789,4.9088144
1470_2016_Porsche_Cayenne,6.5217896,4.9088187
1471_2017_Porsche_Cayenne,9.513202,5.6734686
1472_2018_Porsche_Cayenne,9.5134115,5.6734385
1473_2019_Porsche_Cayenne,9.513401,5.6727314
1474_2019_Porsche_Cayenne Coupe,9.719847,5.6649656
1475_2020_Porsche_Cayenne Coupe,9.719848,5.6649647
1476_2011_Porsche_Cayman,-1.0025742,-17.437805
1477_2017_Porsche_Cayman,-0.8130073,-17.392138
1478_2018_Porsche_Cayman,-0.81292814,-17.39214
1479_2019_Porsche_Cayman,-0.81293005,-17.392143
1480_2014_Porsche_Macan,1.5396826,10.011589
1481_2015_Porsche_Macan,1.539682,10.011589
1482_2017_Porsche_Macan,1.5399785,10.01072
1483_2018_Porsche_Macan,1.5613371,9.999028
1484_2019_Porsche_Macan,1.5613364,9.999028
1485_2020_Porsche_Macan,1.5614803,9.998968
1486_2012_Porsche_Panamera,16.040997,-1.2698025
1487_2013_Porsche_Panamera,16.122145,-0.91778713
1488_2014_Porsche_Panamera,16.122149,-0.9177869
1489_2015_Porsche_Panamera,16.122135,-0.91774833
1490_2017_Porsche_Panamera,18.025364,3.2027478
1491_2017_Porsche_Panamera,19.345911,-1.4043274
1492_2018_Porsche_Panamera,18.025297,3.2027423
1493_2019_Porsche_Panamera,18.02547,3.2029643
1494_2020_Porsche_Taycan,14.573021,0.15316084
1495_2019_Renault_Arkana,-3.2892528,-1.833429
1496_2020_Renault_Arkana,-3.289214,-1.8334525
1497_2016_Renault_Captur,-17.12897,1.7316003
1498_2019_Renault_Dokker,-11.375034,9.452054
1499_2012_Renault_Duster,-11.249864,2.220621
1500_2013_Renault_Duster,-11.249856,2.2206228
1501_2014_Renault_Duster,-11.24991,2.2206056
1502_2015_Renault_Duster,-12.114771,6.145257
1503_2016_Renault_Duster,-12.11477,6.1452575
1504_2017_Renault_Duster,-12.11477,6.1452584
1505_2018_Renault_Duster,-12.114771,6.145258
1506_2019_Renault_Duster,-12.114771,6.1452575
1507_2020_Renault_Duster,-11.109015,2.0229325
1508_2016_Renault_Espace,4.1939197,3.206596
1509_2010_Renault_Fluence,2.9462626,-6.577084
1510_2011_Renault_Fluence,2.9463518,-6.5773706
1511_2012_Renault_Fluence,3.014405,-6.8000016
1512_2013_Renault_Fluence,3.0144036,-6.8000035
1513_2014_Renault_Fluence,3.0144162,-6.8000417
1514_2017_Renault_Kadjar,-6.223595,-0.007969179
1515_2014_Renault_Kangoo,-13.942486,6.007979
1516_2016_Renault_Kaptur,-11.133832,2.02828
1517_2017_Renault_Kaptur,-11.133799,2.0282679
1518_2018_Renault_Kaptur,-11.13378,2.0282645
1519_2019_Renault_Kaptur,-11.133829,2.0282779
1520_2020_Renault_Kaptur,-11.136955,2.0310483
1521_2010_Renault_Koleos,-7.7175946,7.276835
1522_2011_Renault_Koleos,-7.9106474,7.4307384
1523_2012_Renault_Koleos,-7.9103847,7.4305606
1524_2013_Renault_Koleos,-7.9021893,7.4253306
1525_2014_Renault_Koleos,-7.9021893,7.425331
1526_2017_Renault_Koleos,-1.6560168,8.043278
1527_2018_Renault_Koleos,-1.6561348,8.043286
1528_2010_Renault_Latitude,16.62479,-8.054206
1529_2010_Renault_Logan,-7.592654,-11.08576
1530_2011_Renault_Logan,-7.592849,-11.0856905
1531_2012_Renault_Logan,-6.4561872,-11.696252
1532_2013_Renault_Logan,-6.45622,-11.696511
1533_2014_Renault_Logan,-6.456209,-11.696285
1534_2015_Renault_Logan,-6.45621,-11.696287
1535_2016_Renault_Logan,-6.45621,-11.696288
1536_2017_Renault_Logan,-6.4562097,-11.696284
1537_2018_Renault_Logan,-10.820877,-0.91369504
1538_2019_Renault_Logan,-10.820796,-0.91356134
1539_2020_Renault_Logan,-10.820718,-0.9134652
1540_2010_Renault_Megane,-11.222707,-12.012942
1541_2010_Renault_Megane,-10.4550495,-14.480034
1542_2010_Renault_Megane,0.43407395,-6.4351463
1543_2011_Renault_Megane,-11.222816,-12.012557
1544_2012_Renault_Megane,-11.103601,-11.9797
1545_2013_Renault_Megane,-11.1038885,-11.979455
1546_2017_Renault_Megane,3.1435637,-7.77701
1547_2018_Renault_Megane,3.1435657,-7.7770095
1548_2010_Renault_Sandero,-16.434748,-2.90055
1549_2011_Renault_Sandero,-16.434748,-2.900552
1550_2012_Renault_Sandero,-16.434679,-2.9005215
1551_2013_Renault_Sandero,-15.142011,-3.1603887
1552_2014_Renault_Sandero,-15.141995,-3.1603932
1553_2015_Renault_Sandero,-15.14184,-3.1608403
1554_2016_Renault_Sandero,-15.142023,-3.160866
1555_2017_Renault_Sandero,-15.141901,-3.1608586
1556_2018_Renault_Sandero,-19.056305,2.4457836
1557_2019_Renault_Sandero,-19.05624,2.4459813
1558_2020_Renault_Sandero,-19.056242,2.445981
1559_2010_Renault_Scenic,-9.139401,1.3056859
1560_2011_Renault_Scenic,-9.13946,1.3058096
1561_2013_Renault_Scenic,-5.684038,5.722367
1562_2017_Renault_Scenic,-7.33485,1.1718293
1563_2018_Renault_Scenic,-7.334851,1.171829
1564_2016_Renault_Talisman,15.119915,-9.718368
1565_2017_Renault_Talisman,15.287897,-9.424093
1566_2018_Renault_Talisman,15.287898,-9.424103
1567_2013_SEAT_Alhambra,5.044728,4.140536
1568_2012_SEAT_Altea,-5.563445,-3.5148098
1569_2013_SEAT_Altea,-5.5636177,-3.5146694
1570_2012_SEAT_Ibiza,-15.043464,-4.6604457
1571_2011_SEAT_Leon,-9.939153,-12.979269
1572_2012_SEAT_Leon,-12.354113,-12.303243
1573_2013_SEAT_Leon,-12.354165,-12.303336
1574_2014_SEAT_Leon,-12.354166,-12.303336
1575_2010_Skoda_Fabia,-15.938508,-4.6877437
1576_2011_Skoda_Fabia,-15.938505,-4.6877413
1577_2011_Skoda_Fabia,-8.201571,-10.563325
1578_2012_Skoda_Fabia,-15.938509,-4.6877446
1579_2013_Skoda_Fabia,-15.938512,-4.6877484
1580_2013_Skoda_Fabia,-8.201584,-10.563326
1581_2014_Skoda_Fabia,-17.13981,-5.088757
1582_2016_Skoda_Fabia,-9.207642,-11.605791
1583_2010_Skoda_Fabia RS,-15.88176,-5.112061
1584_2020_Skoda_Karoq,-9.051073,0.3787804
1585_2017_Skoda_Kodiaq,-0.64368004,6.89494
1586_2018_Skoda_Kodiaq,-0.64365834,6.8949666
1587_2019_Skoda_Kodiaq,-0.6436752,6.894936
1588_2020_Skoda_Kodiaq,-0.64367217,6.894979
1589_2010_Skoda_Octavia,0.27735627,-5.2519464
1590_2011_Skoda_Octavia,0.27698338,-5.251811
1591_2011_Skoda_Octavia,0.8858184,-3.2915576
1592_2012_Skoda_Octavia,0.27698532,-5.251811
1593_2012_Skoda_Octavia,0.88581806,-3.2915585
1594_2013_Skoda_Octavia,4.749039,-8.550138
1595_2013_Skoda_Octavia,6.6158004,-4.673507
1596_2014_Skoda_Octavia,4.748937,-8.550116
1597_2014_Skoda_Octavia,6.6157975,-4.673507
1598_2015_Skoda_Octavia,4.7489376,-8.550112
1599_2015_Skoda_Octavia,6.6160345,-4.6734805
1600_2016_Skoda_Octavia,4.7490344,-8.550139
1601_2016_Skoda_Octavia,6.615913,-4.673523
1602_2017_Skoda_Octavia,4.962819,-8.694642
1603_2017_Skoda_Octavia,6.6158,-4.673495
1604_2018_Skoda_Octavia,4.9627333,-8.694732
1605_2018_Skoda_Octavia,6.6159124,-4.6735234
1606_2019_Skoda_Octavia,5.675177,-9.14795
1607_2020_Skoda_Octavia,5.6751757,-9.147953
1608_2011_Skoda_Octavia RS,1.7367169,-9.079211
1609_2014_Skoda_Octavia RS,7.508901,-7.6245914
1610_2014_Skoda_Rapid,-2.49719,-8.758519
1611_2015_Skoda_Rapid,-2.497471,-8.758626
1612_2016_Skoda_Rapid,-2.497121,-8.758594
1613_2017_Skoda_Rapid,-2.4975135,-8.758617
1614_2018_Skoda_Rapid,-2.4975019,-8.758599
1615_2019_Skoda_Rapid,-2.4975011,-8.758597
1616_2020_Skoda_Rapid,-2.5997312,-8.70024
1617_2010_Skoda_Roomster,-14.609347,2.7287674
1618_2011_Skoda_Roomster,-14.609335,2.7286656
1619_2012_Skoda_Roomster,-14.609347,2.728795
1620_2013_Skoda_Roomster,-14.609346,2.7287462
1621_2014_Skoda_Roomster,-14.609345,2.7287455
1622_2010_Skoda_Superb,13.149813,-10.957673
1623_2010_Skoda_Superb,12.517829,-9.802758
1624_2011_Skoda_Superb,13.150153,-10.957145
1625_2011_Skoda_Superb,12.517762,-9.802852
1626_2012_Skoda_Superb,13.150144,-10.957148
1627_2012_Skoda_Superb,12.517848,-9.802758
1628_2013_Skoda_Superb,13.027796,-11.035011
1629_2013_Skoda_Superb,12.459773,-9.820189
1630_2014_Skoda_Superb,13.027797,-11.035009
1631_2014_Skoda_Superb,12.459633,-9.820746
1632_2015_Skoda_Superb,15.780701,-10.111741
1633_2016_Skoda_Superb,15.780546,-10.112077
1634_2016_Skoda_Superb,15.238381,-9.875038
1635_2017_Skoda_Superb,15.78071,-10.111748
1636_2017_Skoda_Superb,15.238385,-9.875035
1637_2018_Skoda_Superb,15.780827,-10.1118555
1638_2018_Skoda_Superb,15.238381,-9.875036
1639_2019_Skoda_Superb,15.529384,-9.578204
1640_2010_Skoda_Yeti,-13.976641,5.279548
1641_2011_Skoda_Yeti,-13.976544,5.2794914
1642_2012_Skoda_Yeti,-13.976501,5.2794676
1643_2013_Skoda_Yeti,-13.950899,5.2673874
1644_2014_Skoda_Yeti,-13.950928,5.267372
1645_2015_Skoda_Yeti,-13.950929,5.2673726
1646_2016_Skoda_Yeti,-13.950929,5.2673736
1647_2017_Skoda_Yeti,-13.95093,5.2673726
1648_2016_smart_Forfour,-22.852531,-2.7940109
1649_2013_smart_Fortwo,-24.595926,-3.6320705
1650_2014_smart_Fortwo,-24.594702,-3.6452267
1651_2016_smart_Fortwo,-24.594704,-3.6452262
1652_2017_smart_Fortwo,-24.594696,-3.6452339
1653_2018_smart_Fortwo,-24.594704,-3.6452255
1654_2010_Subaru_Forester,-5.912683,8.349911
1655_2011_Subaru_Forester,-0.9619576,1.640617
1656_2012_Subaru_Forester,-5.0304513,8.709506
1657_2013_Subaru_Forester,-5.0304503,8.709504
1658_2014_Subaru_Forester,-5.0304503,8.709505
1659_2015_Subaru_Forester,-5.030385,8.709541
1660_2016_Subaru_Forester,-4.8604927,8.699276
1661_2017_Subaru_Forester,-4.8604937,8.699278
1662_2018_Subaru_Forester,-4.6025805,8.6991205
1663_2019_Subaru_Forester,-4.6025815,8.69912
1664_2010_Subaru_Impreza,-6.3231306,-3.3159616
1665_2010_Subaru_Impreza WRX STi,6.913023,-6.8144283
1666_2012_Subaru_Impreza WRX STi,6.913022,-6.814428
1667_2011_Subaru_Legacy,7.596521,-13.182616
1668_2018_Subaru_Legacy,11.4364395,-10.206774
1669_2010_Subaru_Outback,4.2051105,0.81101847
1670_2011_Subaru_Outback,4.20511,0.81094337
1671_2015_Subaru_Outback,3.5821073,2.7075672
1672_2017_Subaru_Outback,3.6273932,2.6972723
1673_2018_Subaru_Outback,3.6273947,2.6972697
1674_2019_Subaru_Outback,4.490066,2.9211502
1675_2012_Subaru_XV,-7.0297775,-1.0111849
1676_2013_Subaru_XV,-7.029795,-1.0111791
1677_2017_Suzuki_Alto,-23.554312,-2.5078819
1678_2010_Suzuki_Grand Vitara,-19.65629,2.8838332
1679_2010_Suzuki_Grand Vitara,-8.014835,6.6633015
1680_2011_Suzuki_Grand Vitara,-8.014837,6.663307
1681_2012_Suzuki_Grand Vitara,-19.656279,2.8838284
1682_2012_Suzuki_Grand Vitara,-8.014835,6.6633015
1683_2013_Suzuki_Grand Vitara,-8.014835,6.6633005
1684_2014_Suzuki_Grand Vitara,-8.014835,6.6633005
1685_2015_Suzuki_Grand Vitara,-8.014787,6.663259
1686_2017_Suzuki_Hustler,-24.066162,-2.028524
1687_2012_Suzuki_Jimny,-20.99581,-2.3713012
1688_2014_Suzuki_Jimny,-20.99581,-2.3712993
1689_2017_Suzuki_Jimny,-20.99581,-2.371299
1690_2019_Suzuki_Jimny,-21.043633,-2.305005
1691_2020_Suzuki_Jimny,-21.043653,-2.3050592
1692_2011_Suzuki_Palette,-24.169706,-1.9215997
1693_2014_Suzuki_Solio,-20.877794,-2.2998543
1694_2017_Suzuki_Spacia,-24.169413,-1.9208308
1695_2010_Suzuki_Splash,-21.088722,-2.9206486
1696_2011_Suzuki_Splash,-21.088724,-2.9206455
1697_2014_Suzuki_Splash,-20.6092,-3.0930204
1698_2011_Suzuki_Swift,-19.041018,-4.4771943
1699_2013_Suzuki_Swift,-19.041048,-4.4772725
1700_2010_Suzuki_SX4,-16.721678,2.7394054
1701_2010_Suzuki_SX4,-4.9315214,-4.88531
1702_2011_Suzuki_SX4,-16.72168,2.7394047
1703_2012_Suzuki_SX4,-16.72157,2.7394447
1704_2013_Suzuki_SX4,-12.124614,3.0763578
1705_2014_Suzuki_SX4,-12.124615,3.0763583
1706_2018_Suzuki_SX4,-12.056754,2.9658759
1707_2019_Suzuki_SX4,-12.056753,2.9658787
1708_2015_Suzuki_Vitara,-16.393057,3.138325
1709_2016_Suzuki_Vitara,-16.393055,3.1383235
1710_2017_Suzuki_Vitara,-16.393053,3.1383252
1711_2019_Suzuki_Vitara,-16.390629,3.1604016
1712_2020_Suzuki_Vitara,-16.390585,3.1603982
1713_2019_Tesla_Model 3,7.683174,-7.337099
1714_2015_Tesla_Model S,15.452194,-0.5432182
1715_2016_Tesla_Model S,15.40814,-0.5274124
1716_2020_Tesla_Model S,15.4079075,-0.5270572
1717_2016_Tesla_Model X,10.342595,6.125024
1718_2011_Toyota_4Runner,4.425527,7.448218
1719_2012_Toyota_Alphard,1.6153094,16.706438
1720_2013_Toyota_Alphard,1.6153376,16.706306
1721_2016_Toyota_Alphard,1.6539954,16.73915
1722_2013_Toyota_Aqua,-16.987942,-5.182838
1723_2016_Toyota_Aqua,-15.187239,-4.79212
1724_2011_Toyota_Auris,-12.183095,-10.57438
1725_2013_Toyota_Auris,-10.778842,-12.806924
1726_2014_Toyota_Auris,-10.778848,-12.806922
1727_2010_Toyota_Avensis,5.704364,-9.1071615
1728_2012_Toyota_Avensis,5.699427,-9.131802
1729_2017_Toyota_Avensis,12.48844,-11.831744
1730_2010_Toyota_bB,-20.550001,-2.9142172
1731_2017_Toyota_C-HR,-10.118813,-1.3287405
1732_2018_Toyota_C-HR,-10.118813,-1.3287402
1733_2010_Toyota_Camry,11.849564,-10.940705
1734_2011_Toyota_Camry,11.5829315,-11.165628
1735_2012_Toyota_Camry,11.582883,-11.1656065
1736_2013_Toyota_Camry,11.58215,-11.1657
1737_2014_Toyota_Camry,13.518774,-10.376115
1738_2015_Toyota_Camry,13.518772,-10.376118
1739_2016_Toyota_Camry,13.518791,-10.376064
1740_2017_Toyota_Camry,13.524046,-10.25104
1741_2018_Toyota_Camry,13.524054,-10.251046
1742_2019_Toyota_Camry,16.34188,-8.752472
